0.903866,214134,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.74   23.50
0.903867,214134,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.74   23.50
0.903868,214134,   0.03  -0.03   0.07   0.00   0.00  94.4   0.0 345.78   23.56
0.903869,214134,   0.03  -0.03   0.07   0.00   0.00  94.4   0.0 345.78   23.56
0.90387,214134,   0.00  -0.01   0.08   0.00   0.00  94.4   0.0 345.80   23.58
0.903872,214134,   0.00  -0.01   0.08   0.00   0.00  94.4   0.0 345.80   23.58
0.903873,214134,   0.00  -0.01   0.08   0.00   0.00  94.4   0.0 345.80   23.58
0.903874,214134,   0.00  -0.01   0.08   0.00   0.00  94.4   0.0 345.80   23.58
0.903875,214134,   0.00  -0.01   0.08   0.00   0.00  94.4   0.0 345.80   23.58
0.903876,214134,   0.00  -0.01   0.08   0.00   0.00  94.4   0.0 345.80   23.58
0.903877,214135,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.82   23.62
0.903878,214135,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.78   23.56
0.90388,214135,   0.02   0.00   0.03   0.00   0.00  94.4   0.0 345.80   23.58
0.903881,214135,   0.02   0.00   0.03   0.00   0.00  94.4   0.0 345.80   23.58
0.903882,214135,   0.02   0.00   0.03   0.00   0.00  94.4   0.0 345.80   23.58
0.903883,214135,   0.02   0.00   0.03   0.00   0.00  94.4   0.0 345.80   23.58
0.903884,214135,   0.02   0.00   0.03   0.00   0.00  94.4   0.0 345.80   23.58
0.903885,214135,   0.02   0.00   0.03   0.00   0.00  94.4   0.0 345.80   23.58
0.903887,214135,   0.02   0.00   0.03   0.00   0.00  94.4   0.0 345.80   23.58
0.903888,214135,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.78   23.56
0.903889,214136,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.78   23.56
0.90389,214136,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.78   23.56
0.903891,214136,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.78   23.56
0.903892,214136,  -0.01  -0.02   0.03   0.00   0.00  94.4   0.0 345.80   23.58
0.903894,214136,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.82   23.62
0.903895,214136,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.82   23.62
0.903896,214136,   0.02   0.00   0.03   0.00   0.00  94.4   0.0 345.84   23.65
0.903897,214136,   0.02   0.00   0.03   0.00   0.00  94.4   0.0 345.84   23.65
0.903898,214136,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.84   23.67
0.903899,214136,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.84   23.67
0.9039,214137,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.84   23.67
0.903902,214137,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.84   23.67
0.903903,214137,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.84   23.67
0.903904,214137,   0.02   0.00   0.03   0.00   0.00  94.4   0.0 345.84   23.65
0.903905,214137,   0.04   0.02   0.06   0.00   0.00  94.4   0.0 345.82   23.62
0.903906,214137,   0.04   0.02   0.06   0.00   0.00  94.4   0.0 345.82   23.62
0.903907,214137,   0.02   0.00   0.03   0.00   0.00  94.4   0.0 345.84   23.65
