
                                                        SOS      TEMP
214140,   0.02   0.00   0.03   0.00   0.00  94.4   0.0 345.84   23.65
214140,   0.02   0.00   0.03   0.00   0.00  94.4   0.0 345.84   23.65
214140,   0.03  -0.03   0.07   0.00   0.00  94.4   0.0 345.82   23.62
214140,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.82   23.62
214141,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.82   23.62
214141,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.82   23.62
214141,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.82   23.62
214141,   0.00   0.00  -0.05   0.00   0.00  94.4   0.0 345.82   23.62
214141,   0.00   0.00   0.07   0.00   0.00  94.4   0.0 345.80   23.58
214141,   0.00   0.00   0.07   0.00   0.00  94.4   0.0 345.80   23.58
214141,   0.00   0.00   0.07   0.00   0.00  94.4   0.0 345.80   23.58
214141,   0.00   0.00   0.10   0.00   0.11  90.0  81.0 345.78   23.56
214141,   0.00   0.00   0.10   0.00   0.11  90.0  81.0 345.78   23.56
214141,   0.00  -0.01   0.08   0.00   0.00  90.0   0.0 345.76   23.53
214142,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.74   23.50
214142,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.74   23.50
214142,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.74   23.50
214142,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.74   23.50
214142,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.74   23.50
214142,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.74   23.50
214142,   0.00   0.00   0.10   0.00   0.11 212.5  81.0 345.74   23.50
214142,   0.00   0.00   0.10   0.00   0.11 212.5  81.0 345.74   23.50
214142,   0.00   0.00   0.10   0.00   0.11 212.5  81.0 345.74   23.50
214142,   0.00   0.00   0.07   0.00   0.00 212.5   0.0 345.80   23.58
214143,   0.00   0.00   0.07   0.00   0.00 212.5   0.0 345.80   23.58
214143,   0.00   0.00   0.07   0.00   0.00 212.5   0.0 345.80   23.58
214143,   0.00   0.00   0.07   0.00   0.00 212.5   0.0 345.80   23.58
214143,   0.00   0.00   0.07   0.00   0.00 212.5   0.0 345.80   23.58
214143,   0.00   0.00   0.07   0.00   0.00 212.5   0.0 345.80   23.58
214143,   0.00   0.00  -0.05   0.00   0.00 212.5   0.0 345.82   23.62
214143,   0.00   0.00  -0.05   0.00   0.00 212.5   0.0 345.82   23.62
214143,   0.00   0.00   0.07   0.00   0.00 212.5   0.0 345.80   23.58
214143,   0.00   0.00   0.07   0.00   0.00 212.5   0.0 345.80   23.58
214143,   0.00   0.00   0.07   0.00   0.00 212.5   0.0 345.80   23.58
214144,   0.00   0.00   0.07   0.00   0.00 212.5   0.0 345.80   23.58
214144,   0.00   0.00  -0.05   0.00   0.00 212.5   0.0 345.78   23.56
214144,   0.00   0.00  -0.05   0.00   0.00 212.5   0.0 345.78   23.56
214144,   0.00   0.00  -0.05   0.00   0.00 212.5   0.0 345.78   23.56
214144,   0.00   0.00   0.04   0.00   0.00 212.5   0.0 345.78   23.55
214144,   0.03  -0.03   0.07   0.00   0.00 212.5   0.0 345.74   23.50
214144,   0.03  -0.03   0.07   0.00   0.00 212.5   0.0 345.74   23.50
214144,   0.03  -0.03   0.07   0.00   0.00 212.5   0.0 345.78   23.56
214144,   0.03  -0.03   0.07   0.00   0.00 212.5   0.0 345.78   23.56
214144,   0.03  -0.03   0.07   0.00   0.00 212.5   0.0 345.78   23.56
214145,   0.03  -0.03   0.05   0.00   0.00 212.5   0.0 345.78   23.55
214145,   0.03  -0.07   0.02   0.00   0.00 212.5   0.0 345.76   23.53
214145,   0.03  -0.07   0.02   0.00   0.00 212.5   0.0 345.76   23.53
214145,   0.03  -0.07   0.02   0.00   0.00 212.5   0.0 345.76   23.53
214145,   0.00  -0.06   0.06   0.00   0.10 182.7  43.7 345.78   23.56
214145,   0.00  -0.06   0.06   0.00   0.10 182.7  43.7 345.78   23.56
214145,   0.00  -0.06   0.06   0.00   0.10 182.7  43.7 345.78   23.56
214145,   0.00  -0.04   0.08   0.00   0.10 182.7  56.4 345.80   23.58
214145,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
214145,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
214146,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
214146,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
214146,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
214146,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
214146,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
214146,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
214146,   0.02   0.00   0.03   0.00   0.00 182.7   0.0 345.76   23.53
214146,   0.02   0.00   0.03   0.00   0.00 182.7   0.0 345.76   23.53
214146,   0.02   0.00   0.03   0.00   0.00 182.7   0.0 345.76   23.53
214146,   0.04   0.02   0.06   0.00   0.00 182.7   0.0 345.74   23.50
214147,   0.04   0.02   0.06   0.00   0.00 182.7   0.0 345.74   23.50
214147,   0.04   0.02   0.06   0.00   0.00 182.7   0.0 345.74   23.50
214147,   0.03   0.07   0.04   0.00   0.00 182.7   0.0 345.76   23.53
214147,   0.03   0.07   0.04   0.00   0.00 182.7   0.0 345.76   23.53
214147,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
214147,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
214147,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
214147,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
214147,   0.00  -0.01   0.08   0.00   0.00 182.7   0.0 345.76   23.53
214147,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.74   23.50
214148,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.74   23.50
214148,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.74   23.50
214148,  -0.02   0.00   0.08   0.00   0.00 182.7   0.0 345.76   23.53
214148,  -0.02   0.00   0.08   0.00   0.00 182.7   0.0 345.76   23.53
214148,  -0.02   0.00   0.08   0.00   0.00 182.7   0.0 345.76   23.53
214148,  -0.02   0.00   0.08   0.00   0.00 182.7   0.0 345.76   23.53
214148,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.74   23.50
214148,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.74   23.50
214148,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.74   23.50
214148,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.74   23.50
214149,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.74   23.50
214149,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.74   23.50
214149,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.74   23.50
214149,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
214149,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
214149,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
214149,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
214149,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
214149,   0.02   0.00   0.03   0.00   0.00 182.7   0.0 345.76   23.53
214149,   0.02   0.00   0.03   0.00   0.00 182.7   0.0 345.76   23.53
