000140,   0.05  -3.75  -1.48   21.07 344.34
000140,  -1.45  -4.00  -1.30   21.13 344.36
000140,   0.07  -5.08  -2.22   21.10 344.34
000140,  -1.81  -4.60  -0.15   20.97 344.28
000141,  -0.46  -3.71  -0.02   21.12 344.36
000141,  -0.77  -2.91  -0.61   21.09 344.34
000141,  -0.78  -3.75  -1.32   21.07 344.34
000141,  -0.30  -3.38  -0.76   21.08 344.34
000141,  -0.93  -3.92  -0.13   21.09 344.34
000142,  -1.18  -4.12   0.16   21.03 344.30
000142,  -1.96  -3.40  -0.18   21.02 344.30
000142,  -1.62  -3.42   0.11   21.10 344.34
000142,  -1.61  -3.72  -1.10   21.03 344.30
000142,   0.52  -4.61  -0.10   21.10 344.34
000143,  -0.43  -3.80   1.08   21.08 344.34
000143,   0.00  -4.27   0.00   21.06 344.32
000143,   0.05  -3.69  -1.02   21.07 344.34
000143,  -0.77  -3.80  -1.22   21.10 344.34
000143,  -1.42  -4.40  -1.89   21.09 344.34
000144,  -2.09  -3.94  -0.74   21.11 344.36
000144,  -1.96  -3.81  -1.30   21.13 344.36
000144,  -0.46  -4.56  -1.75   21.10 344.34
000144,  -0.28  -4.75  -1.31   21.09 344.34
000144,  -0.44  -4.22  -1.34   21.09 344.34
000145,  -0.07  -4.66  -0.49   21.04 344.32
000145,  -0.32  -4.53  -0.73   21.09 344.34
000145,  -0.26  -4.11  -1.05   21.09 344.34
000145,  -0.43  -4.39  -0.55   21.08 344.34
000145,  -0.75  -4.02  -0.38   21.08 344.34
